  0.477264,       nan
  0.000000,  0.986667
 15.000000,  0.896667
 30.000000,  0.886667
 45.000000,  0.786667
 60.000000,  0.733333
 75.000000,  0.696667
 90.000000,  0.670000
105.000000,  0.576667
120.000000,  0.603333
135.000000,  0.546667
150.000000,  0.473333
165.000000,  0.416667
180.000000,  0.416667
195.000000,  0.343333
210.000000,  0.370000
225.000000,  0.373333
240.000000,  0.273333
255.000000,  0.333333
270.000000,  0.286667
285.000000,  0.310000
300.000000,  0.250000
315.000000,  0.206667
330.000000,  0.203333
345.000000,  0.183333
360.000000,  0.150000
375.000000,  0.156667
390.000000,  0.186667
405.000000,  0.153333
420.000000,  0.153333
435.000000,  0.150000
450.000000,  0.106667
465.000000,  0.116667
480.000000,  0.126667
495.000000,  0.116667
510.000000,  0.136667
525.000000,  0.083333
540.000000,  0.113333
555.000000,  0.080000
570.000000,  0.113333
585.000000,  0.100000
