  0.314615,       nan
  0.000000,  0.990000
 30.000000,  0.920000
 60.000000,  0.880000
 90.000000,  0.850000
120.000000,  0.793333
150.000000,  0.763333
180.000000,  0.713333
210.000000,  0.640000
240.000000,  0.596667
270.000000,  0.596667
300.000000,  0.556667
330.000000,  0.523333
360.000000,  0.473333
390.000000,  0.403333
420.000000,  0.426667
450.000000,  0.310000
480.000000,  0.416667
510.000000,  0.300000
540.000000,  0.320000
570.000000,  0.266667
600.000000,  0.266667
630.000000,  0.266667
660.000000,  0.280000
690.000000,  0.216667
720.000000,  0.223333
750.000000,  0.196667
780.000000,  0.213333
810.000000,  0.186667
840.000000,  0.186667
870.000000,  0.176667
900.000000,  0.170000
930.000000,  0.170000
960.000000,  0.143333
990.000000,  0.133333
1020.000000,  0.096667
1050.000000,  0.130000
1080.000000,  0.060000
1110.000000,  0.133333
1140.000000,  0.090000
1170.000000,  0.090000
