  0.627325,       nan
  0.000000,  0.980000
 15.000000,  0.873333
 30.000000,  0.783333
 45.000000,  0.723333
 60.000000,  0.590000
 75.000000,  0.446667
 90.000000,  0.493333
105.000000,  0.413333
120.000000,  0.326667
135.000000,  0.296667
150.000000,  0.366667
165.000000,  0.290000
180.000000,  0.206667
195.000000,  0.196667
210.000000,  0.166667
225.000000,  0.200000
240.000000,  0.146667
255.000000,  0.120000
270.000000,  0.133333
285.000000,  0.100000
300.000000,  0.106667
315.000000,  0.103333
330.000000,  0.080000
345.000000,  0.060000
360.000000,  0.073333
375.000000,  0.066667
390.000000,  0.066667
405.000000,  0.043333
420.000000,  0.033333
435.000000,  0.043333
450.000000,  0.040000
465.000000,  0.033333
480.000000,  0.030000
495.000000,  0.040000
510.000000,  0.030000
525.000000,  0.003333
540.000000,  0.020000
555.000000,  0.013333
570.000000,  0.006667
585.000000,  0.010000
